	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MKNK1	12670.8470944346	0.2171977732166861	0.0873011996768472	2.487912812431696	0.0128495230024943	0.0641386157812956
TEX38	1.0874541010520833	-0.5751696294008076	0.1954569943474859	-2.942691466841364	0.0032537251358553	0.0263352045715537
CYP4A11	14.064476714646284	-0.7683098258701722	0.2695037028881621	-2.8508321690444567	0.0043604978574161	0.0318888089289152
SLC5A9	287.95509362712767	0.345377752548342	0.1423672718572375	2.425963130730484	0.0152678212698208	0.0718464486544768
RP11-183G22.1	6.393480976567731	-0.3222316868286686	0.0901142939642504	-3.5758110356665767	0.0003491437868587	0.006066900527222
FAF1	854.7167651992393	-0.0971599191373912	0.0401447012535296	-2.4202426747128616	0.0155101524382912	0.0727224478051067
CDKN2C	626.3152411034202	0.1725543639130063	0.063239547987172	2.728583131998484	0.006360705550372	0.0407944600957097
OSBPL9	3821.277923197176	0.2091971444909846	0.0623381710625414	3.355843473192457	0.000791233370896	0.0104125655584073
CC2D1B	1674.518602350836	-0.1016254650461057	0.0260791259380598	-3.896812542240675	9.746700187340676e-05	0.0026702954194768
FAM159A	287.55853297922505	-0.2289067257315327	0.061096112474533	-3.746665973664839	0.0001792004516269	0.0039222748766813
ZYG11B	619.3126990927741	0.1071467231321997	0.04401723598842	2.434199256863553	0.0149247766278284	0.0708339560916306
YIPF1	3407.674193902253	0.1791198257170697	0.0753116783515896	2.3783804801276065	0.0173888730809084	0.0781623807183682
TCEANC2	451.3930431515941	0.1435050275939434	0.0564448369968556	2.542394224682367	0.0110095919034818	0.0580264337315805
MRPL37	1114.226507698012	-0.1733503263797841	0.0451190680115379	-3.842063544740213	0.0001220042379777	0.0030744846200868
SSBP3	1657.6399962129226	-0.2152264197450736	0.0703024918776993	-3.061433727263735	0.0022027974991395	0.0203615244734819
BSND	20.6138051942846	0.6005909406633348	0.2023884106665069	2.967516463445039	0.0030021620430514	0.024961135984793
OMA1	303.0319932361394	0.1296053881479924	0.0522811196740202	2.479009419769495	0.0131747826695528	0.0652713926707601
JUN	8195.217895243082	-0.4287761787027296	0.1646696844255454	-2.6038561997524114	0.0092181424237542	0.051699607244016
RP4-794H19.1	27.80972764426596	0.2430667225009112	0.0816231836608063	2.9779127889816244	0.0029021855063671	0.0243804298979078
FGGY	173.02424085533977	0.1532595184115077	0.0532935944777078	2.8757587082180147	0.0040305769488393	0.0302831305230408
PATJ	248.74714453811615	-0.1950142768597966	0.0834894549361521	-2.335795305035014	0.0195019124375504	0.0840979371953061
USP1	597.1396062943238	0.1727079722938657	0.060793093109223	2.8409143779470534	0.0044984388358683	0.0325699211339784
ITGB3BP	92.51727546733308	0.1906236703215566	0.0621000185737766	3.069623402690131	0.002143288415382	0.0200404046091211
DLEU2L	3.505944672429744	0.3699653600755718	0.1348116536646637	2.744312898911836	0.0060637709713754	0.0396657640777874
ROR1	4.931752250747409	-0.3568762600588277	0.1553006973513963	-2.2979694627599114	0.0215635272205424	0.0896581473048119
CACHD1	34.71709079808167	0.2812015678508645	0.0819793361732481	3.4301518038228216	0.0006032436556736	0.0086914755086515
PDE4B	1818.6687120934591	-0.2763615665231878	0.0902775400062229	-3.061243876429708	0.0022041948101877	0.0203671691044146
TCTEX1D1	58.09448652033592	0.328806428924961	0.1175673689734129	2.796749062227617	0.005161960797589	0.0357444041215236
MIER1	1751.249232257959	0.174598452619975	0.0550518065602109	3.171529937514659	0.0015163823737228	0.0159466515183019
SERBP1	4141.583168852553	-0.0831804185338887	0.0224868494991042	-3.6990694733471785	0.0002163913680223	0.0044535682905141
GADD45A	3179.0027167100297	0.2641852064752387	0.0939618346052727	2.811622480393905	0.0049292319870813	0.0346518450658495
PTGER3	15.400709911600504	-0.2760396932279165	0.1117906440823257	-2.4692557726443845	0.0135394404966836	0.0665432144836059
ACADM	316.7816827806706	0.1404443371153515	0.0487805925878206	2.8791027264071656	0.0039880840623056	0.0300860968698008
RABGGTB	523.0717790637628	-0.1411038909947191	0.0585924182970277	-2.408227806529656	0.0160301748803994	0.0743909044344725
ST6GALNAC3	547.5994256237643	0.2928026135620564	0.1118008623090354	2.618965610056775	0.0088196838358542	0.0501933328705374
ST6GALNAC5	1.5704907310327063	-0.4754277600853205	0.2046780654720041	-2.322807570947799	0.0201894921834005	0.086059621685944
USP33	1041.0823607077875	0.1408637957658338	0.0457475368414233	3.079155851693528	0.0020758805438702	0.0196575901593992
NEXN-AS1	5.536646563281029	0.406259685227654	0.1192829996131703	3.4058473256468798	0.0006595905398278	0.0091979365716134
NEXN	77.6341583061964	0.2189919594056927	0.0800667074323584	2.735118833139234	0.0062357759770462	0.0403122286695889
PTGFR	25.05088767850665	0.3316059537873324	0.1345838012713514	2.463936600503204	0.0137420416379368	0.0672326530702613
IFI44L	381.9341915925957	0.6031078974771805	0.147135020597503	4.099009841627166	4.149213944131506e-05	0.0015434956641883
IFI44	436.47120420715805	0.4628103636962848	0.1203513722898141	3.84549303336406	0.0001203102829129	0.0030628844984264
LINC01725	1.4627061041825593	-0.4430548680889485	0.1853730719820885	-2.390071348290318	0.0168450999958093	0.0767710762174791
SPATA1	60.43824912983813	0.2242462099666474	0.0944950892032137	2.373099087555769	0.0176395310585827	0.0790010549451247
CTBS	1922.3055038682185	0.251631025087119	0.0737570757515449	3.4116187840032164	0.0006457835780419	0.0090949316221782
RP11-33E12.2	6.279960325369747	0.304465605746107	0.1138999407591603	2.67309713874123	0.0075154484673255	0.0451907373054247
C1orf52	365.49945776561424	0.0847970753209831	0.0334801862910588	2.532753987203143	0.0113170348591333	0.0590982955905247
ODF2L	334.49900477283035	0.1877428831950137	0.0447160219121995	4.198559602722471	2.6861815504342416e-05	0.0011420020775417
RP4-612B15.3	26.04889804599437	0.2780714337397918	0.0933258407973055	2.979575982001976	0.0028864763297777	0.0242799735718891
SH3GLB1	11369.183274684558	0.2719800624522447	0.0755114167551212	3.601840279785228	0.0003159724838543	0.0056418684264003
SELENOF	4360.658285376487	0.1419384799907882	0.0475523919812488	2.984886229209211	0.0028368381442734	0.0240106493603737
HS2ST1	514.9847743476255	0.260031940920788	0.0574931358609921	4.522834544101017	6.101693694665827e-06	0.0004152338971374
LMO4	855.767945411249	0.0788093620333855	0.029515448340384	2.670105536752286	0.0075827409402829	0.0454665923309091
PTGES3P1	213.82456168700352	0.1838662188621087	0.0486479181290822	3.7795290309081393	0.0001571252739809	0.0036166124130617
GBP2	17188.5697477181	0.1501798684551027	0.0495841956986531	3.0287850057671126	0.0024553935240305	0.021846252141125
GBP6	20.537276088864918	0.2789852986100631	0.1112822588065663	2.5070060726840784	0.0121758619807431	0.0618734529035173
RP5-943J3.2	13.46249628292829	0.202695938292766	0.0724320679370389	2.79842815573011	0.0051351992040798	0.0356448907755578
BTBD8	3.2550699289786653	0.3525127492589464	0.1276353298265553	2.7618743943230983	0.0057470583190581	0.0385085628723434
KIAA1107	57.488504348720895	0.2540901534590219	0.0828756665152409	3.0659198790551434	0.0021700145527271	0.0201592561121841
RP4-621B10.8	7.125508868802888	0.340658880622223	0.1512404207872359	2.252432774578562	0.0242949365127799	0.0970410677649468
CCDC18	70.61133812315606	0.2280113817952485	0.0524369013320456	4.348300071192512	1.3719680679680554e-05	0.0007339178770198
DNTTIP2	1266.6614701998842	0.1053492567094403	0.0439054388219146	2.399458006484088	0.0164193630237925	0.0755489120399881
GCLM	746.0502765860157	0.1892028658395374	0.0635796806478467	2.9758385684176165	0.0029218862500176	0.0244982373378257
ABCD3	321.20555954605624	0.1377819680488114	0.0572549365602646	2.406464426063713	0.0161077727188607	0.0746328832645858
F3	35.27849842697713	-0.304512590795495	0.1198446190667646	-2.540894978570986	0.0110569126202645	0.0581977077965579
SLC44A3-AS1	6.079881072049709	0.4474523367194351	0.1137785751503678	3.93265899250443	8.401137715912189e-05	0.0023955270550956
SLC44A3	14.22947560688157	0.2471108928447563	0.1063796418367399	2.3229152550071146	0.0201837054518065	0.086059621685944
PTBP2	440.8943306723153	0.1793956970788247	0.0623693048298419	2.8763459456259493	0.0040230852211345	0.0302519580930863
DPYD	3623.461818602149	0.1672083092059027	0.0638178432168841	2.620087122619412	0.0087907305610154	0.050143380690736
RP11-234N17.1	2.5232575042199263	-0.3399085749700179	0.1308773656868374	-2.5971532448425725	0.0093999976243782	0.0523275292394707
PLPPR4	2.602675419289511	-0.4860936153718243	0.2019735456576475	-2.4067192254760466	0.0160965398615746	0.0746071452839293
SASS6	56.15770625813222	0.1550120961643743	0.0607491135812765	2.551676675199265	0.0107205954514249	0.0569134584442984
HNRNPA1P68	1.5293747263192348	-0.5020785228195965	0.1982591613656625	-2.532435421198921	0.011327323293533	0.0591281708453352
DPH5	272.68768921328643	0.1015673985433969	0.0422586392184123	2.4034706375292694	0.016240271169503	0.0750583471705827
RP11-421L21.3	146.44550443625965	0.3461682812593382	0.0900753109068203	3.84309837817198	0.0001214907400082	0.0030744846200868
S1PR1	1450.9497645706472	0.2225892922673887	0.0810608602471309	2.7459527519049147	0.0060335452233872	0.0395579942716433
RP4-575N6.5	6.116791373568133	0.2815037429219692	0.1197924227111571	2.3499294575645213	0.0187769692738987	0.0820375483412945
RNPC3	331.96269896325254	0.1467573075535949	0.062970721727197	2.3305641658258227	0.0197763528691664	0.0848574000887616
AMY2B	503.01639987739566	0.1480822140801004	0.0469193906310596	3.156098408108335	0.0015989490397457	0.0165079536204515
VAV3	1487.0272237163024	0.1584485526174728	0.0436338622635842	3.631320822812196	0.0002819743937607	0.0052733004383931
SLC25A24	578.7588407636541	0.2089366465511952	0.0826901933620144	2.5267403310629457	0.0115126588933666	0.0596864740504918
PRPF38B	1922.928171518824	0.0897002040279965	0.0368337431837988	2.435272559196504	0.0148805761818043	0.0706922931968984
STXBP3	2041.6583586382617	0.1907424819507013	0.0663844672329106	2.8732998832615357	0.0040620833266576	0.0304403471520962
GPSM2	168.42020018221885	0.1624086688972909	0.0497345300444608	3.26551128063548	0.0010926665319929	0.0129238141525034
KIAA1324	1276.3931077925151	-0.3664231879794363	0.0985095618065114	-3.719671281242224	0.0001994822315652	0.0042277185000553
SARS	3477.0063066351395	-0.132433365424843	0.0288354839555796	-4.592722134605177	4.375014202063691e-06	0.000320888081319
ATXN7L2	237.6649033251939	-0.1514224234676214	0.0492247832693085	-3.076142004306861	0.0020969794908865	0.0197639406880093
GNAI3	5277.516917757714	0.1344259295219027	0.0528282413803392	2.544584601143492	0.0109407805156534	0.0577338171714844
AMPD2	8737.505343285591	-0.3374306858684269	0.0643693729029125	-5.242099940562868	1.5875933569997257e-07	2.5530670562782535e-05
RP5-1160K1.6	75.43463478278652	-0.554523310111001	0.1159558187891112	-4.782194769539872	1.7339155153392978e-06	0.0001662696541024
GSTM4	439.0272794212182	-0.2148674218025177	0.0661433281620677	-3.2485124013723428	0.0011601015173931	0.0133851106893158
RP11-195M16.3	9.408649495151597	0.4141933787045299	0.100241497911576	4.131955201526353	3.5969053366829626e-05	0.0014174653892246
STRIP1	967.1302210968104	-0.0498668966571016	0.0206804051090517	-2.411311402950957	0.0158952703100876	0.0739579359893838
SLC6A17	5.446219108501966	-0.4487853452185038	0.1576825515125106	-2.846131933518953	0.0044253855582149	0.0322118800921402
KCNC4	262.88080541050294	0.2371475388180358	0.0644397638068513	3.6801428932739455	0.0002331032935657	0.0046604458484263
RP5-1074L1.1	18.54155921669249	0.1750438586038127	0.0679847837286974	2.574750539802394	0.0100312406713688	0.054406091753254
RBM15	489.40767477765934	-0.1679232121937373	0.0638778840275769	-2.6288161348807773	0.0085682673679901	0.0492105169531126
CD53	46097.98191600666	0.153542247704865	0.0574317635850253	2.673472624213467	0.007507040309233	0.0451695981051248
RP11-96K19.2	29.35457415921721	0.2663767834177189	0.0846329387873914	3.1474362964860605	0.0016470899173915	0.0168224083042153
LRIF1	295.5705382658893	0.2686084565603068	0.0764650143150537	3.512828173333979	0.0004433640997301	0.0070946476552002
RAP1A	4750.56145870916	0.1553742878582489	0.0514706714630488	3.018695568597606	0.0025386549072053	0.0223337798853052
FAM212B	7318.100432082816	0.2506961056543917	0.1038091541684958	2.414971084799316	0.0157364588832762	0.0734377535953328
LINC01750	6.452126272626231	-0.2998355237382844	0.1239694496932219	-2.4186243020378435	0.0155793216866838	0.0729674778925345
WNT2B	43.48377333822966	0.2278995093694944	0.0550790756661587	4.137678539683968	3.5083743135594656e-05	0.0013910462381679
ST7L	156.9326701351898	0.2267013113755134	0.0407665808851441	5.560959650116896	2.6829522902982212e-08	5.886806588822986e-06
RHOC	2799.8606986916443	-0.2365687235996753	0.0773791260125133	-3.057267971228036	0.0022336449446014	0.0205293934187704
MAGI3	77.48414789493505	0.3256819564339072	0.0918021503558209	3.547650628787875	0.0003886834273958	0.0064925178185207
RP11-512F24.1	3.270310727959316	-0.323789615214949	0.1139168484315617	-2.84233297947558	0.0044784689885641	0.0324977692216688
PHTF1	1524.250278245412	0.2909537569559636	0.0755107405170423	3.8531440026110846	0.000116610761589	0.0030071406656398
RP4-730K3.3	81.03037412555102	0.3116813636216567	0.0923800374159927	3.373903846976562	0.0007411024962422	0.0099470631053438
RSBN1	1700.4448817974494	0.2015193140686044	0.0542102709042982	3.7173640844621967	0.000201312226438	0.0042534501436801
BCL2L15	38.08326166041404	0.3300420485852133	0.1118561523845111	2.950593611075385	0.0031716391805453	0.0259125623299144
HIPK1	4964.456103464021	0.1252808145094586	0.0441706922935203	2.836288226522473	0.0045641235896141	0.0329347056462372
TRIM33	1454.993337667102	0.0952534951584542	0.0422676236802795	2.253580562725031	0.0242225672714905	0.0968416444141695
CSDE1	11026.738617043526	-0.0754746690182875	0.0283314262734589	-2.663991155609158	0.0077219592910543	0.0459713147860862
SLC22A15	1149.034891794375	0.2041310664585335	0.0625591560958466	3.263008633712785	0.0011023616150236	0.0129850976226463
MAB21L3	40.63925504141093	0.6125134500925429	0.1607561076873023	3.810203288101405	0.0001388525689659	0.0033411076794594
ATP1A1	6590.435320977548	-0.1283798752573239	0.0475625107774886	-2.699182048187546	0.006951014087686	0.0431542791191176
CD101	279.8141203787352	-0.2007446492233795	0.0745418673765106	-2.693045617027799	0.007080258100784	0.0436256455229415
WDR3	218.6580388142641	0.1185191212015761	0.0429605781739855	2.758787852472257	0.0058016184776668	0.038693895931291
WARS2	119.66221457653307	-0.1287743169345111	0.0438308572183924	-2.937983081026175	0.0033035505152804	0.026587574258976
LINC00622	6.534352856855314	0.3400284600813814	0.1410420030829028	2.410831189638712	0.0159162133569945	0.0740098204069584
RP5-1042I8.7	70.35901625390976	0.2700757629461074	0.0931060338712854	2.900733193290932	0.0037229071610665	0.0287730714349775
NOTCH2	8528.247878255974	0.1497232238310323	0.0474340824114174	3.156448195464488	0.0015970325341391	0.0165064947470645
SEC22B	1969.4485520741384	0.1725022412238165	0.0464275215499968	3.715516906024208	0.0002027887052569	0.0042683996648993
RNVU1-19	1.3881102801786536	-0.4185041994822543	0.1766663360091251	-2.36889612891863	0.0178412632864893	0.0796802654791369
FCGR1B	938.622131110574	0.3377050182062203	0.1099113377762585	3.072522135010957	0.0021225809058631	0.019911500809313
RP11-439A17.9	82.41780294473075	0.5790970734148807	0.1462625075644823	3.9592995023661537	7.516992064858096e-05	0.0022166565096952
CH17-13I23.3	4.966777907329353	-0.2797064866419298	0.0862615675298896	-3.242538880887035	0.0011846978218543	0.0135661261855956
FCGR1CP	199.44181572814003	0.4700471281953546	0.1156965035477332	4.062760012461623	4.84958813498932e-05	0.0016921925391241
RP5-998N21.4	22.48110670152332	0.7088123590408894	0.1743065601534361	4.066469778400456	4.7730671762408e-05	0.0016866452500329
RP11-14N7.2	6.725844018458722	-0.2765509052051875	0.0803250599295672	-3.4428969669948626	0.0005755185317561	0.0084232619025995
RP11-403I13.8	163.4171776569422	0.1366567813072133	0.0570336998311569	2.3960707741523577	0.0165718901302684	0.0760023984627257
NBPF20	42.930038360690304	-0.1961896514088545	0.0635820518968655	-3.08561371575563	0.0020313253227707	0.0193636834295573
PDZK1	10.014640082170471	-0.2499268637394835	0.1095519399681039	-2.281354979311637	0.0225274498103437	0.0921564548964465
POLR3GL	801.2557048357226	0.0807957659725778	0.0329456071925158	2.452398752296543	0.0141907308693151	0.0685342684084013
TXNIP	103484.5455716146	0.1411486267283052	0.0627407755150347	2.249711221603904	0.0244672827180671	0.0974559392804049
HFE2	24.782193491951773	-0.4218006198394288	0.1551349385789401	-2.7189273009883346	0.0065494001069335	0.04145114325762
NOTCH2NL	172.6454962044159	0.1396556856348904	0.0535492780865497	2.6079844701019126	0.0091077086332822	0.0512662404357961
ABHD17AP1	12.337295073891475	-0.3194522321626873	0.0883487106066286	-3.615810915283684	0.0002994088713657	0.0054553097033986
RP6-74O6.6	3.000665259105267	-0.5844129147265031	0.1790683067936307	-3.263631209737279	0.0010999423927934	0.0129684009525573
