	Gene	Slope	P	Q
4136	RP11-78B10.2	0.3511956189524129	0.0003973176997714	0.016853432685252735
4140	CD46	0.2173239158982379	0.0026433646899699	0.051630255869351264
4150	LINC01717	0.0297058881729058	0.0006410001946856	0.022260485132491268
4193	SLC30A1	0.1935302105935678	0.0044388110452994	0.07023871669129995
4201	LPGAT1	0.19851909603961	0.0029805177825449	0.05569104614725085
4213	RP11-384C4.6	-0.2890516106091862	0.0008542270419031	0.026421508595792655
4227	RP11-338C15.3	-0.23735492977606	0.0035380393026166	0.0616374892577987
4228	BATF3	-0.36367083194008	1.709559662691803e-05	0.002736899739169235
4230	TATDN3	0.1414231667578218	0.001887292697022	0.04267290196983003
4286	LYPLAL1	0.2331651479109288	0.0001115094254072	0.008125715536181514
4319	C1orf115	0.2296432137856129	0.0007959104620148	0.02542442594634989
4320	MARC2	0.3935749074157518	2.016312464905561e-07	8.736073816200348e-05
4321	MARC1	0.405064391070647	0.0015118173472861	0.03780720688183361
4322	RNU6ATAC35P	0.2774008760348851	0.0069670555060095	0.09193751370173328
4324	LINC01352	0.3005137658987737	0.0013168002376432	0.03451116590178472
4331	DUSP10	-0.3344331662373372	0.0047136274424711	0.07277328884032305
4351	BROX	0.1594696661767638	0.0039524161346969	0.06566351236316895
4356	TLR5	0.5798215026578718	0.0008629157192931	0.02655484495357887
4359	SUSD4	-0.2782427920781474	0.0016196311586003	0.039262390857152565
4372	RP11-504P24.3	0.1958384991398894	0.0052970836579549	0.07779257331595284
4385	CNIH4	0.2918736026934371	0.0018205786369881	0.041758532333662286
4395	LBR	0.2113309023868906	0.0017419217239299	0.04067364873942733
4402	SRP9	0.1677467451986137	0.0038169496608599	0.06428704309854086
4407	LEFTY1	0.3180515124692786	0.0009338476073451	0.02787348746866249
4412	NDUFA3P3	0.0406303114981703	0.0029570905168471	0.055437323315836846
4414	RP11-396C23.4	0.4152326238235919	3.1901071577534554e-05	0.0039490777767817835
4454	SNAP47	-0.0930170201233881	0.0048979847104919	0.07438276245092526
4465	C1orf35	-0.1884152193868114	2.867699336006014e-05	0.0037487981433875694
4466	MRPL55	-0.298705201163392	0.0003246120841461	0.01501798550652872
4470	GUK1	-0.2831762845418055	0.002002377981327	0.04415131309113892
4480	TRIM11	-0.1112502663666932	4.6929878178214186e-05	0.005073259226742711
4490	RNF187	-0.2826108956099237	2.884113460255677e-05	0.0037487981433875694
4517	RP5-1065P14.3	0.114947289054541	0.0067279157364275	0.08989352986845929
4532	RP4-613A2.1	0.1177147262922183	0.0062426702843698	0.08625660748274264
4547	LINC01737	0.0239584912542491	0.0068348115049839	0.09086013510932711
4560	FAM89A	0.3079268449210366	0.0002486738372709	0.012953818820890242
4569	SPRTN	0.187632109447872	0.0022556788112469	0.04714472345466721
4570	EGLN1	0.2794313379557849	0.001211195839318	0.03262042588063555
4573	TSNAX	0.2185082987884867	0.0004986507867228	0.019347792287683793
4575	DISC1	0.3015734693404553	1.38917075052288e-06	0.0004514143429318159
4583	SIPA1L2	0.3834643100361401	4.000724907396275e-05	0.004532060637730995
4626	RP11-443B7.2	0.3754151047839133	0.000109416658578	0.008054042523494186
4627	RP11-443B7.1	0.3723521405580255	0.0002334022262859	0.012503807124821055
4635	ARID4B	0.1966591602858397	0.0025193112678873	0.05030513560223243
4638	GGPS1	0.095040525040461	0.0063387070394384	0.08702632009909425
4654	LYST	0.1388038037971111	0.0010140632802541	0.029306375116798216
4771	ZBTB18	0.2365086653528854	0.0012771592142209	0.03378036619319156
4792	EFCAB2	0.2319339683039877	0.0064214568816934	0.08757436274928955
4823	AHCTF1	0.1719761668572714	0.0004186716655905	0.01738640067790188
4824	ZNF695	0.368851442889745	9.794893858237712e-05	0.007598957746247257
4835	RP11-488L18.10	0.2954913058778067	0.0006154741418361	0.02180400022784969
4888	OR2T12	-0.0573987324159738	0.0065445687087633	0.0886966644849907
4911	XX-CR54.1	-0.1844346927316732	0.0034196422477111	0.060533433718237474
4969	TSSC1	-0.0888128350587117	0.0044764398236904	0.07048539219480068
4974	ADI1	-0.124051800033157	0.003924622089113	0.06543539643119199
5026	LINC00299	-0.4180412609063534	0.0053063406017025	0.07787203603778622
5029	LINC01814	0.3051587528418433	0.0061501317094804	0.0855844991802075
5034	KIDINS220	0.2154705806116251	4.2249576651064425e-05	0.00468798554580266
5035	MBOAT2	0.2911692703010896	5.3712134218543984e-05	0.005543011023173447
5043	EIF1P7	-0.2176122305116997	0.0035303891046685	0.06161477046101751
5047	ADAM17	0.2379118157920919	0.0021576272241055	0.046011400554049786
5076	NOL10	-0.1003178253951872	0.0016465246544618	0.03949605740894801
5155	RP11-542H15.1	0.2827267448544174	0.0022124491944268	0.046598004020890385
5165	SMC6	0.1484554299082627	0.0021220187609484	0.0455382485196035
5182	TTC32	0.2516697637857695	0.0008624686491204	0.02655484495357887
5184	WDR35	0.2204068598731477	0.0004091375812527	0.017208599486967527
5196	PUM2	0.1247502195955262	0.0020230172404493	0.044335831870978795
5249	SF3B6	0.2080211894999935	0.0046080870495074	0.07171171271570922
5250	FAM228B	0.149814438340181	0.0050730605293096	0.07596527731154361
5256	ITSN2	0.1164985786470601	0.006005299373648	0.08419139789578624
5263	PTRHD1	-0.1540498563975024	0.0007672402495404	0.024828203736164504
5267	DNAJC27	0.1377575583909218	0.005097874621077	0.07618482652993035
5270	DNAJC27-AS1	0.2973165430250467	0.0029048778025937	0.05489456874325555
5274	POMC	-0.2689185531479861	0.0039511919015514	0.0656631562525096
5281	ASXL2	0.1498503225085956	0.0004788896713434	0.018876205731392703
5315	TMEM214	-0.1404012678652875	0.0049230153133218	0.07459263169160803
5321	OST4	-0.1736729637265006	0.0026467668230832	0.05164127748597501
5330	SLC5A6	-0.1110800862484998	0.005714216029592	0.0816366694184743
5331	ATRAID	-0.1189415059180957	0.000200505203773	0.011485813309942935
5337	MPV17	-0.1077501607492464	0.0002237140142254	0.012212995464593037
5341	EIF2B4	-0.1055604062932063	0.0002221050551749	0.012173854590470021
5343	ZNF513	-0.1015774432546871	0.0007896949376866	0.025285059259933646
5344	PPM1G	-0.1297466972914924	2.567425830784816e-05	0.0035184691998891683
5373	PLB1	0.2856136202101458	0.0051916503133979	0.07697516944840255
5377	AC097724.3	0.2773869234032315	0.0013652248426119	0.03540634423176667
5402	LCLAT1	0.1683570640566049	0.0021072274315142	0.04543394873171377
5404	CAPN13	0.4795692479958035	0.0050780684817609	0.07601368647005513
5406	GALNT14	0.4678213704222326	0.0003316797036424	0.015177752205570747
5407	AC009305.1	0.1094526370015109	0.0019788802580066	0.04387937897851191
5423	SPAST	0.2445900580574915	0.0012144978753589	0.0326425063659209
5425	SLC30A6	0.1350932932759388	0.0043370492866781	0.06935213668961067
5428	NLRC4	0.4908980208950143	0.0006868120569439	0.023128826308391397
5429	YIPF4	0.2255009533816347	0.0006842204191181	0.02309057989842401
5477	STRN	0.1117469026504055	0.0033032468920864	0.05947587543957149
5485	CEBPZOS	0.1836003381260366	0.0006588618453154	0.022593332826292913
5486	CEBPZ	0.1910994521034699	0.0015431317166648	0.03833074618968088
5488	NDUFAF7	0.1841698224189108	0.000592233243586	0.021282310329667275
5492	QPCT	0.2713817752350282	0.0052553859859759	0.07747005843547705
5497	AC010878.3	0.5221779717637978	0.0061280041100234	0.08536361326215806
5502	CYP1B1-AS1	0.6672172091338135	0.0009676228510526	0.028476801447257973
5503	RP11-314C9.1	0.7024102924015007	1.931458677547784e-05	0.002957412275996927
5504	AC009229.6	0.3714248127566278	0.0006050965146857	0.0215790068223303
5506	RP11-314C9.2	0.3408043974932381	0.003469214325069	0.06097082890531216
5510	ATL2	0.1499225499578158	0.0016781437947742	0.039831837410570926
5530	RP11-173C1.1	-0.1617705203356363	0.0066342646794403	0.08935921993143062
5541	SLC8A1-AS1	0.4014351035574646	0.000698354194804	0.0233749553664868
5543	SLC8A1	0.3648646984831435	0.0004572495747316	0.01838714948525105
5567	FTOP1	0.4055649186626315	0.002073061333637	0.04499999550576746
5594	PPM1B	0.1617770336389221	0.00471011054924	0.07275337255865563
5596	SLC3A1	0.2674470138838513	0.0020907487492624	0.04524449736620458
5614	SRBD1	0.2324233806599777	3.129184020735047e-07	0.00012941546519694522
5639	MCFD2	0.1297394908243562	0.0040399373391496	0.06662029869723689
5646	AC073283.4	0.3334588009680081	0.0005044416781397	0.01949377996728156
5649	EPCAM	0.6185013440862448	0.00021743706809	0.012098714563253204
5659	FBXO11	0.1726104599204323	0.0032031935243568	0.058250746462920194
5664	AC079807.4	0.3285205605744624	0.0013433876088475	0.034989607033493665
5667	FOXN2	0.2522229634220354	0.0014248012979962	0.03638952725209837
5670	PPP1R21	0.1570316712464598	0.0007742790869672	0.02496718482912781
5684	RP11-443F4.1	0.3218597026244142	0.0031709016651161	0.05795308460060868
5725	AC092839.4	0.0734924736368938	0.0036927980614302	0.06320934937493639
5730	RTN4	0.1576069395712391	0.0063329210331977	0.08701908508540872
5768	EIF3FP3	-0.2282632167667161	0.0001565030243681	0.009911616132602455
5790	PAPOLG	0.1202376741420841	0.0032248245367733	0.05852159853177975
5824	COMMD1	-0.1377399403538228	0.0007932753283769	0.025355085905592344
5827	B3GNT2	0.2087987325868161	0.0049428731618594	0.07470690245078306
5856	UGP2	0.1175640907173815	0.007386233927592	0.09512368072071302
5862	LINC00309	0.1691809104131841	0.0043859575546691	0.0697631831541541
5863	RP11-547M24.1	0.2816464973197141	0.0002324426418398	0.012503807124821055
5869	AC008074.5	0.3328153771443768	0.0046104147632599	0.07172749009857066
5870	LGALSL	0.4435111542277724	3.749623527840639e-05	0.004403019928451046
5911	MEIS1	0.1717370335238205	0.0063038560113543	0.08677259389103731
5928	C1D	0.2064941623391597	0.00175257512015	0.04081765399284505
5933	RP11-474G23.3	0.2928587639846078	0.0016051993239355	0.03908675504078173
5963	GMCL1	0.1550615734783914	0.0024323438104194	0.04929723895671091
5968	ASPRV1	0.3399611561323186	0.003008058848186	0.056065533847787674
5984	TGFA	0.44883427821458	3.4105091514678905e-05	0.004137478124376336
6012	ZNF638	0.1742105186738073	7.222175666897526e-05	0.006506155346654616
6015	DYSF	0.3165157074797286	0.0014961321686907	0.03746644373998288
6043	DUSP11	0.1124203629730788	0.0055456314414732	0.07998602685677804
6053	RP11-711M9.2	0.1549217432913332	0.0005594708663153	0.02058128944331864
6058	MOB1A	0.1345380494536548	0.0026049359789295	0.051227905245576105
6069	AC005041.11	0.0874512234379697	0.0042930027540955	0.06886970506952146
6074	INO80B	-0.1918818518341291	9.64397498994953e-07	0.00033112193877441804
6075	WBP1	-0.0865215600790006	0.0026936986640498	0.052091532932273
6076	MOGS	-0.1419432433895885	2.109547649872041e-05	0.0031317246177875097
6086	AUP1	-0.1298965410610641	0.0001024076677358	0.007743267862926307
6087	HTRA2	-0.0765166441634631	0.0044776403160091	0.07048539219480068
6199	RN7SL113P	0.2220156221889545	0.0046740513843372	0.07236693510315838
6203	RN7SL251P	0.1948159077889728	0.0033898427213048	0.06015041395638753
6204	RPSAP22	0.5154841321259167	0.0049152417727487	0.07451621184612525
6212	USP39	-0.0571076786921792	0.0038390808497821	0.06452681704165776
6231	MRPL35	0.1172370666312069	0.0056734575975604	0.08124049435665134
6235	CHMP3	0.1671638573903006	0.0050156451280468	0.0753819298615953
6238	RNF103	0.1540356612806945	0.0017242386427355	0.04044375359121523
6257	AC068279.3	0.1348696317441102	0.0016672515570527	0.039786117379833764
6266	RGPD2	0.4287430949072766	0.0058077862294412	0.08237429613864744
6272	KRCC1	0.2962024292371683	0.0006167495475834	0.021820862800825
6471	RN7SL210P	0.0140818531371184	0.0071094637636981	0.09296283731444473
6473	GPAT2	-0.6255820523480063	4.8569368851020065e-08	2.625246519123651e-05
6479	STARD7-AS1	-0.1019124523437034	0.0075676473295524	0.0965697934760917
6481	CIAO1	-0.0927592642738447	2.2536665332959312e-05	0.003255503560430726
6556	MITD1	0.1081094004414058	0.0045069654217476	0.070783733113937
6571	CHST10	-0.2463915329554529	0.0027798961347517	0.0533802637313981
6575	PDCL3	-0.1451121715253206	0.0032507559826161	0.05882176685547834
6586	TBC1D8	0.2701462866152933	0.0016595958315571	0.039719708740186405
6590	RNF149	0.2126208763841799	0.0019406008228898	0.043312052380703174
6593	CREG2	0.3018674914185092	0.005581102782751	0.08032785739940485
6600	LINC01127	0.5736624450001045	0.0004864743057443	0.01906504328728846
6602	IL1R1	0.376423381318249	0.0005673563123608	0.02074570719242196
6605	FAM183DP	0.5214856226724963	0.0011129408528048	0.03102433701495112
6607	IL18R1	0.6390805648006872	5.692548508750699e-06	0.0012718887312424968
6608	SDR42E1P5	0.7996739782450382	3.105546069403512e-06	0.0008351624188220518
6609	IL18RAP	0.4698295678060876	1.0391649770515933e-05	0.0019629790459238954
6611	AC007278.2	0.4343028670011906	0.0011935544638148	0.03249801760028806
6612	AC007278.3	0.5354251688174005	2.1393794184062813e-05	0.003148059331796111
6613	SLC9A4	0.3721355465783023	0.0017836884283327	0.041258255585053964
6657	C2orf49	0.1215922503077932	0.007497862015034	0.09610783825422309
6660	NCK2	0.1042476308545522	0.0063304160931227	0.08700656479248602
6680	EEF1A1P12	-0.2272444747376379	0.0031616998269375	0.057862392541794164
6712	LIMS1	0.1266414394894185	0.0008070403455001	0.02552349090569449
6749	LINC00116	-0.2015081508194671	0.0001097634751883	0.008054042523494186
6770	ACOXL-AS1	0.248375720629579	0.0019599913090981	0.04360221904901527
6775	RP11-181E10.3	0.3588226582637607	0.0013138809995613	0.034460217267484675
6801	ZC3H8	0.1084812069603387	0.0050647052860207	0.07587606777564271
6802	ZC3H6	0.1625534406436702	0.0001743568190952	0.010459876338511163
6808	POLR1B	0.123680090595457	0.0055810714122605	0.08032785739940485
6815	NT5DC4	0.4365295810861336	9.294663754098969e-06	0.0018318205186417722
6834	PAX8-AS1	-0.5097585539764752	0.0003552237577262	0.015760279040930608
6835	PAX8	-0.401073497500175	9.603630198953906e-05	0.007511194553313634
6841	LINC01961	0.1361325714191318	0.0060358087809182	0.08453229167980666
6848	RP11-395L14.18	0.2478943313060104	0.0054926998196491	0.07945348928306403
6884	AC009404.2	-0.2184272532288698	0.0001597538134344	0.009992071281541682
6912	EPB41L5	0.2179055318106765	3.3891555863838424e-06	0.0008895229892878208
6913	MTATP6P26	0.3815552399822215	0.0015567556219516	0.03847862104178837
6915	MTND3P10	0.19195532906044	0.0026115643289183	0.05130281390583225
6916	MTND4LP14	0.154426167917754	0.0043517996542677	0.06948623770862307
6918	MTND5P28	0.2963877128042922	0.0070503003013505	0.09269990222816148
6920	TMEM185B	0.2734409383406276	0.0046522575899089	0.07207038772653425
6921	RALB	0.2799289191840429	0.0008482384867184	0.02630439148337147
6923	INHBB	0.5409717922192391	0.0020334701354263	0.04444003267942056
6934	CLASP1	0.1130154449017271	0.0040581265426271	0.06672006190170333
6937	NIFK-AS1	0.1382454310493702	0.0013565280365374	0.035264561224118925
6942	TSN	0.0959408495270308	0.0074595034200048	0.09577404764413305
6971	BIN1	-0.2239918475028399	0.0017465779971735	0.04073010936424422
6981	IWS1	0.0690141934485971	0.0027379896463028	0.05270533525069198
6984	MYO7B	0.2428762964109989	0.0063739176440708	0.08727487133812718
7028	SMPD4	-0.144387753248607	0.0016377389830296	0.039450270769989505
7029	MZT2B	-0.22238144161161	0.0009387101452457	0.027911799700029005
7052	IMP4	-0.109611612229843	0.0035701592642314	0.06191300335226194
7053	PTPN18	-0.105257333854304	0.0045613417246011	0.07124008131374067
7113	AC093838.4	-0.1853533851182014	0.006357944563827	0.08712171426416757
7168	CCNT2	0.1775980004442763	0.0044767279010379	0.07048539219480068
7176	UBXN4	0.1352956640850107	0.0065543277238612	0.08872659084883852
7186	RP11-1193F23.1	0.2948357553919971	0.0060129881692292	0.08425591635897343
7202	RP11-231E19.1	0.3308262342859448	0.0048312427479598	0.0738997068238829
7248	AC016910.1	0.2518579993583388	1.6220205166747433e-05	0.0026664468783900554
7249	GTDC1	0.232820796807771	0.0002103141385397	0.011848781683342934
7281	ORC4	0.1389231190982191	0.002260799649702	0.04719754282085338
7288	EPC2	0.163217029746258	0.0006647625666679	0.02271008638268711
7300	MMADHC	0.2435785651011207	0.0010494926652745	0.029934118904213953
7316	NMI	0.30409725353683	0.0013018739006045	0.034218536341743315
7317	TNFAIP6	0.4862817856288118	3.594417734784263e-05	0.004284420370684334
7324	STAM2	0.2333443938809961	0.0011832809284327	0.032347357258386555
7329	PRPF40A	0.1364642773336887	0.0037705232076947	0.06382746366253748
7330	ARL6IP6	0.2378538918596474	0.0003500920865292	0.015640120448283213
7411	MARCH7	0.2415084157187182	0.0004963055000809	0.01928420630634626
7417	RBMS1	0.2276648929201716	0.0004033629411684	0.017056847160546316
7422	TANK	0.2175473501927399	0.0001607084267717	0.010006032919218973
7447	GCA	0.4625727554764408	0.0001664156542579	0.010183409516179508
7448	KCNH7	0.6688257493605523	0.0004095309755538	0.017208599486967527
7453	FIGN	-0.7371204826209293	2.830500832363726e-07	0.0001188636164926158
7470	GALNT3	0.3924052748927396	2.758873414476645e-08	1.6022597600330746e-05
7471	AC009495.2	0.2765253816302484	5.708029366105138e-06	0.0012718887312424968
7475	TTC21B-AS1	0.1862228669880553	0.0034504042928177	0.060790771259572114
7479	SCN9A	0.2920669830065491	0.0019124953003849	0.04298469876770006
7500	ABCB11	0.3030972457162051	0.0041568711160035	0.06757948420633206
7501	DHRS9	0.4610866933999065	0.0034123209439394	0.06042417448459243
7502	AC007556.3	0.3344049192712632	0.003960407032049	0.06571627376705745
7540	AC007969.5	-0.2469330795185508	0.0001624941554067	0.010069104349560236
7546	HAT1	0.2408769602554834	0.0078067221148387	0.09817658919448843
7562	MAP3K20	0.311998617801461	3.77735274947349e-06	0.0009666894804576567
7575	SP3	0.1975081916530833	0.0013965520872184	0.03601349624252569
7585	LINC01305	0.7733102113374611	5.422448117059959e-09	3.5240748524587777e-06
7588	CIR1	0.1472491140021668	0.002366420482757	0.048480985816090005
7589	SCRN3	0.2692531747306556	5.8106329658357696e-05	0.005778034150654031
7590	GPR155	0.192828324907708	0.0015851478765888	0.0388184302194147
7612	LNPK	0.1942150932329623	0.0029776159948689	0.055688253645729005
7629	AC016739.2	-0.251249808426059	0.0011292002153774	0.03130792186789386
7646	AC079305.11	0.0470521841142058	0.0058074681988275	0.08237429613864744
7652	NFE2L2	0.1278608915383923	0.0016760431506445	0.03982701892459841
7684	TTN	0.2124697649501808	0.0025452415974259	0.05063769288872986
7685	RP11-65L3.4	0.245877877156623	0.0022156689437126	0.046629837692813515
7686	RP11-65L3.2	0.3551664076286172	7.677619991754538e-05	0.006695473332106449
